Codigo,Producto,Cod Barra,Rubro,Sub Rubro,Proveedor,Marca,Moneda,Costo,Porc. Utilidad
ACC0028,INVISIBLE CON STRASS X PAR,907956,ACCESORIOS,ACCESORIO CABELLO,,,PESOS,690.00,"120,00"
ACC0004,KIT BIJOUTERIE 3 PULSERAS ELASTICAS C/ PERLAS DIJES Y APLIQUES,907932,ACCESORIOS,BIJOUTERIE,,,PESOS,"1,040.00","120,00"
ACC0007,KIT BIJOUTERIE COLLAR + PULSERA FLORES,907935,ACCESORIOS,BIJOUTERIE,,,PESOS,680.00,"120,00"
ACC0006,KIT BIJOUTERIE COLLAR CON DIJE + PULSERA,907934,ACCESORIOS,BIJOUTERIE,,,PESOS,970.00,"120,00"
ACC0050,KIT BIJOUTERIE COLLAR CON DIJE + PULSERA,907979,ACCESORIOS,BIJOUTERIE,,,PESOS,970.00,"120,00"
ACC0008,KIT BIJOUTERIE NENA - PULSERA CON DIJE + ANILLO + AROS CLIP,907936,ACCESORIOS,BIJOUTERIE,,,PESOS,"1,040.00","120,00"
ACC0001,KIT INFANTIL PULSERA Y PAR DE PICOS CON DIJE,907929,ACCESORIOS,KIT,,,PESOS,350.00,"120,00"
ACC78956200,LASER 3 EN 1,908097,ACCESORIOS,LASER,,,PESOS,"1,500.00","120,00"
ACC11200,LENTES DE SOL INFANTIL,907993,ACCESORIOS,LENTES,,,PESOS,"1,400.00","120,00"
333333,LENTES DESCARTABLES,907744,ACCESORIOS,LENTES,,,PESOS,"2,500.00","120,00"
607641,LINTERNA CON AUMENTO GLC-168,907826,ACCESORIOS,LINTERNA,,,PESOS,600.00,"120,00"
ACC9999,LLAVERO CACTUS,908114,ACCESORIOS,LLAVERO,,,PESOS,870.00,"120,00"
ACC0915557,LLAVERO CAPIBARA,907984,ACCESORIOS,LLAVERO,,,PESOS,"5,000.00","120,00"
ACC1420231487,LLAVERO CINTA LARGA COLGANTE,908003,ACCESORIOS,LLAVERO,,,PESOS,"1,500.00","120,00"
ACC28546168,LLAVERO CINTA MOCHILERA CHICO,908030,ACCESORIOS,LLAVERO,,,PESOS,780.00,"120,00"
ACC43516845,LLAVERO CINTA MOCHILERA GRANDE,908040,ACCESORIOS,LLAVERO,,,PESOS,"1,320.00","120,00"
ACC9847,LLAVERO CON CINTA PERSONAJES,908113,ACCESORIOS,LLAVERO,,,PESOS,"1,140.00","120,00"
ACC60052,LLAVERO CAPIBARA SIMPLE SILICONA,908067,ACCESORIOS,LLAVERO,,,PESOS,"2,000.00","120,00"
ACC25666999,LLAVERO PELUCHE CAPIBARA,908027,ACCESORIOS,LLAVERO,,,PESOS,"5,400.00","120,00"
398032,LLAVERO PELUCHE CAPIBARA PULSERA KP019,907763,ACCESORIOS,LLAVERO,,,PESOS,"6,720.00","120,00"
634790443,LLAVERO PELUCHITO STITCH,907831,ACCESORIOS,LLAVERO,,,PESOS,"1,560.00","120,00"
ACC6743,LLAVERO PERSONAJE CHICO SIN CASCABEL,908079,ACCESORIOS,LLAVERO,,,PESOS,"1,200.00","120,00"
ACC107472,LLAVERO PERSONAJES GRANDE,907990,ACCESORIOS,LLAVERO,,,PESOS,"2,600.00","120,00"
ACC154782023,LLAVERO POMPON,908005,ACCESORIOS,LLAVERO,,,PESOS,"1,800.00","120,00"
ACC4578,LLAVERO PORTA ETIQUETA LLV387,908049,ACCESORIOS,LLAVERO,,,PESOS,140.00,"120,00"
24532676568,LLAVERO PORTA FOTO 6 X 4 C/CADENA CADENA,905646,ACCESORIOS,LLAVERO,,,PESOS,299.00,"120,00"
ACC545400,LLAVERO PORTA FOTO CON MARCO 6 X 4 CM,908059,ACCESORIOS,LLAVERO,,,PESOS,299.00,"120,00"
ACC746,LLAVERO STICH STITCH SUMPLE,908085,ACCESORIOS,LLAVERO,,,PESOS,"1,200.00","120,00"
190500002262,LUNCHERA SANNEA ROSA UNICORNIO,903014,ACCESORIOS,LUNCHERA,,,PESOS,"12,030.00","120,00"
476758345,LUNCHERA TERMICA INFANTIL SPACE BEAR - DUCK - VACA,907792,ACCESORIOS,LUNCHERA,,,PESOS,"3,329.00","120,00"
515323,MALETIN BOSSI NEGRO 51532,907804,ACCESORIOS,MOCHILA URBANA,,,PESOS,"17,400.00","120,00"
515330,MALETIN TRAVEL TECH NEGRO 51533,907805,ACCESORIOS,MOCHILA URBANA,,,PESOS,"14,900.00","120,00"
MO67C23671,MOCHILA AMAYRA NEGRA 67C23671 - 15M*24,909352,ACCESORIOS,MOCHILA URBANA,,AMAYRA,PESOS,"24,500.00","120,00"
1021918,MOCHILA AQUARELLA 21918,900428,ACCESORIOS,MOCHILA URBANA,,AQUARELLA,PESOS,"27,000.00","120,00"
MO646647,MOCHILA AQUARELLA 646 / 647,909351,ACCESORIOS,MOCHILA URBANA,,AQUARELLA,PESOS,"12,500.00","120,00"
MO21555,MOCHILA BOLSO AQUARELLA CON BOTON EN BOLSILLO,909350,ACCESORIOS,MOCHILA URBANA,,AQUARELLA,PESOS,"27,000.00","120,00"
RE256669555,MOCHILA CAPIBARA PELUCHE,909504,ACCESORIOS,MOCHILA,,,PESOS,"14,000.00","120,00"
26080000017,MOCHILA CARTERA LA CHAPELLE 34UM5016,905856,ACCESORIOS,MOCHILA,,,PESOS,"21,900.00","120,00"
ACC5410,MOCHILA CHICA MARCELINO,908054,ACCESORIOS,MOCHILA,,,PESOS,"13,500.00","120,00"
23544895555,MOCHILA CRESCO PAW PATROL ESPALDA 12 PW 103 104 105 106 107 109,905582,ACCESORIOS,MOCHILA,,,PESOS,"35,000.00","120,00"
ACC5478,MOCHILA DE RAFIA ZAPHIR CAYW44S23Z,908060,ACCESORIOS,MOCHILA,,,PESOS,"15,500.00","120,00"
ACC136650,MOCHILA HEAD NEGRA 21893,908001,ACCESORIOS,MOCHILA URBANA,,HEAD,PESOS,"21,300.00","120,00"
LI12555559888666,MOCHILA HEAD NEGRA 219412,908927,ACCESORIOS,MOCHILA URBANA,,HEAD,PESOS,"21,300.00","120,00"
RE12555896665,MOCHILA INFANTIL TRENDY MARIPOSA GATO PUERCO ESPIN 52531,909489,ACCESORIOS,MOCHILA,,,PESOS,"7,100.00","120,00"
ACC4542,MOCHILA MEDIANA MARCELINO,908044,ACCESORIOS,MOCHILA,,,PESOS,"11,500.00","120,00"
190500002505,MOCHILA MUJER TRENDY HUESO,903253,ACCESORIOS,MOCHILA,,TRENDY,PESOS,"21,900.00","120,00"
219061,MOCHILA TRENDY 21906,905554,ACCESORIOS,MOCHILA URBANA,,TRENDY,PESOS,"21,900.00","120,00"
MO16156,MOCHILA TRENDY BEIGE 16156 - 15M*24,909349,ACCESORIOS,MOCHILA URBANA,,TRENDY,PESOS,"17,200.00","120,00"
MO102140,MOCHILA TRENDY NEGRA 16481,909347,ACCESORIOS,MOCHILA URBANA,,TRENDY,PESOS,"21,900.00","120,00"
MO137211,MOCHILA TRENDY NEGRA 22003 - 15M*24,909348,ACCESORIOS,MOCHILA URBANA,,TRENDY,PESOS,"17,900.00","120,00"
190500002504,MOCHILA TRENDY NEGRA 22124,903252,ACCESORIOS,MOCHILA,,TRENDY,PESOS,"27,300.00","120,00"
38581,MOCHILA WANDERLUST 38581,907762,ACCESORIOS,MOCHILA URBANA,,WANDERLUST,PESOS,"21,600.00","120,00"
ACC7489,MONEDERO CHICO,908086,ACCESORIOS,BILLETERAS,,,PESOS,"1,000.00","120,00"
156847,MORRAL ALPINE SKATE 15684 / 156847,900476,ACCESORIOS,MORRAL,,,PESOS,"9,500.00","120,00"
RE1255589,MORRAL CARTER CUPCAKE 52569,909488,ACCESORIOS,MORRAL,,TRENDY,PESOS,"6,000.00","120,00"
ACC44787,MORRAL CARTERITA TRENDY NENA 52567,908041,ACCESORIOS,MORRAL,,,PESOS,"4,700.00","120,00"
JO006,MORRAL CHICO UNISEX (JORGE),908465,ACCESORIOS,MORRAL,,JORGE,PESOS,"3,000.00","120,00"
ACC8700,MORRAL HOMBRE 623102S 62.3102S UNICROSS 62.3103S 623103S,908102,ACCESORIOS,MORRAL,,,PESOS,"9,900.00","120,00"
RE42555966668,MORRAL TRENDY ARCOIRIS 52568 52568,909517,ACCESORIOS,MORRAL,,,PESOS,"5,600.00","120,00"
LIB488895555,MOUSE GTC INALAMBRICO MIG 117,909078,ACCESORIOS,INFORMATICA,,,PESOS,"3,960.00","120,00"
RE65465,MOUSE INALAMBRICO YELANDAR W83 / WIRELESS MOUSE,909544,ACCESORIOS,INFORMATICA,,,PESOS,"5,700.00","120,00"
398650,MUÑECO SONY ANGELS PARA CELULAR,907764,ACCESORIOS,MUÑECO,,,PESOS,"2,450.00","120,00"
NECEJORGE,NECESER JORGE,909354,ACCESORIOS,NECESER,,,PESOS,"3,000.00","120,00"
ACC544,OREJERA PELUCHE SKORA 32321 - 28969,908056,ACCESORIOS,OREJERA,,,PESOS,"2,900.00","120,00"
AC14555898885,ORGANIZADOR BIJOU BEIGE NEGRO ALAJERO 17716,907928,ACCESORIOS,ORGANIZADOR,,,PESOS,"10,300.00","120,00"
ACC74210,PAD DESMAQUILLANTE TRENDY 14622,908083,ACCESORIOS,INFORMATICA,,,PESOS,"1,280.00","120,00"
114622,PAD DESMAQUILLANTE TRENDY BEAUTY 14522 - 14623,900417,ACCESORIOS,MAQUILLAJE,,TRENDY,PESOS,"1,700.00","120,00"
ACC215558999,PARAGUA CHIMOLA 11700,908025,ACCESORIOS,PARAGUA,,,PESOS,"11,700.00","120,00"
ACC62P5014,PARAGUA CORTO MANUAL UNICROSS,908068,ACCESORIOS,PARAGUA,,,PESOS,"6,200.00","120,00"
6643R,PARAGUA CORTO NEGRO RJ2850,907841,ACCESORIOS,PARAGUA,,,PESOS,"4,200.00","120,00"
ACC3600,PARAGUA INFANTIL PAR1529,7790000218415,ACCESORIOS,PARAGUA INFANTIL,,,PESOS,"5,600.00","120,00"
ACC09182023,PARAGUA LARGO TRANSPARENTE ESTAMPADO 10517-2 / 10517-4,907985,ACCESORIOS,PARAGUA,,,PESOS,"2,490.00","120,00"
ACC12554,PARAGUA LAS OREIRO 28442,907996,ACCESORIOS,PARAGUA,,,PESOS,"11,200.00","120,00"
ACC2155558,PARAGUA WELLINGTON POLO CLUB 13933-B 13933,908022,ACCESORIOS,PARAGUA,,,PESOS,"9,300.00","120,00"
ACC4564531,PARLANTE CON MICROFONO K12,908047,ACCESORIOS,INFORMATICA,,,PESOS,"14,950.00","120,00"
205461,PARTY STICKERS / STRASS ADHESIVO / WY-A,905510,ACCESORIOS,MAQUILLAJE,,,PESOS,900.00,"120,00"
ACC2155589477,PASHMINA ZAPHIR PA2006,908024,ACCESORIOS,PASHMINA,,,PESOS,"5,900.00","120,00"
190500002881,PAÑUELO DE SEDA TRENDY 90 X 90,903657,ACCESORIOS,PAÑUELOS,,TRENDY,PESOS,"2,700.00","120,00"
17P1701,PASHMINA LISO LA CHAPELLE,7799145012025,ACCESORIOS,PAÑUELOS,,,PESOS,"7,990.00","120,00"
ACC8755,PAÑUELO OREIRO LOVE 19195 19196 19197,"4790020191975,4790010191961,4790020191951,4790020191968",ACCESORIOS,PAÑUELO,,,PESOS,"6,600.00","120,00"
ACC21555877777,PAÑUELO SEDA ZAPHIR TXSF02SRS25Z TXSF07SRW24Z,1111111111117,ACCESORIOS,PAÑUELO,,,PESOS,"2,700.00","120,00"
ACC125888889,PAÑUELO ,908000,ACCESORIOS,PAÑUELO,,,PESOS,"5,600.00","120,00"
ACC258889,PAÑUELO ,908029,ACCESORIOS,PAÑUELO,,,PESOS,"4,400.00","120,00"
ACC21558999,PAÑUELO ,908026,ACCESORIOS,PAÑUELO,,,PESOS,"4,400.00","120,00"
ACC202427,PEGAMENTO PARA PESTAÑAS EYELASH,908008,ACCESORIOS,PESTAÑAS,,,PESOS,670.00,"120,00"
6837984288339,PEGAMENTO PARA UÑAS NAIL GLUE,6837984288339,ACCESORIOS,UÑAS,,NAIL GLUE,PESOS,350.00,"120,00"
ACC7168,PEINE DIBUJO DIENTE MED 7168 FLOWER WORLD,908081,ACCESORIOS,ART. PARA EL PELO,,,PESOS,500.00,"120,00"
12275689,*,900447,ACCESORIOS,PENDRIVE,,SANDISK,PESOS,"9,000.00","120,00"
204240,*,905431,ACCESORIOS,PENDRIVE,,SANDISK,PESOS,"10,500.00","120,00"
13520251214,PERFUME DE AUTO - ARREBOL -,900465,ACCESORIOS,AROMATIZADOR,,ARREBOL,PESOS,"3,750.00","120,00"
ACC6741395,PHONE BAG BILLETERA OREIRO ROJO 283052,908078,ACCESORIOS,BANDOLERA,,,PESOS,"15,600.00","120,00"
ACC0043,PICOS CON MOÑO X PAR,907972,ACCESORIOS,ACCESORIO CABELLO,,,PESOS,280.00,"120,00"
ACC7890004,PIERCING CARTILAGO OREJA COMUN ACERO QUIRURGICO,908091,ACCESORIOS,PIERCING,,,PESOS,225.00,"120,00"
ACC7890005,PIERCING CARTILAGO OREJA DECORADO ACERO QUIRURGICO,908092,ACCESORIOS,PIERCING,,,PESOS,350.00,"120,00"
ACC7890003,PIERCING CEJA ACERO QUIRURGICO,908090,ACCESORIOS,PIERCING,,,PESOS,150.00,"120,00"
ACC7890009,PIERCING NARIZ ACERO QUIRURGICO,908096,ACCESORIOS,PIERCING,,,PESOS,150.00,"120,00"
ACC7890001,PIERCING OMBLIGO ACERO QUIRURGICO CON STRASS,908088,ACCESORIOS,PIERCING,,,PESOS,400.00,"120,00"
PIERCING OMBLIGO,PIERCING OMBLIGO SIMPLE ACERO QUIRURGICO E-24,909461,ACCESORIOS,PIERCING,,,PESOS,340.00,"120,00"
ACC12555899,PILOTO LLUVIA DESCARTABLE HUA CAI 3221-12,907998,ACCESORIOS,PILOTO,,,PESOS,610.00,"120,00"
1627419,PILUSO LA CHAPELLE 34UM4040,900501,ACCESORIOS,VERANO,,,PESOS,"4,000.00","120,00"
VRNO5600,PILUSO PRELAVADO 5600,909664,ACCESORIOS,VERANO,,,PESOS,"5,600.00","120,00"
1727425,PILUSO REVERSIBLE NIÑO 603298,900575,ACCESORIOS,VERANO,,,PESOS,"4,850.00","120,00"
114576,PINCEL TRENDY BEAUTY 14575 - 14576 27*12,900416,ACCESORIOS,MAQUILLAJE,,TRENDY,PESOS,"1,392.00","120,00"
114688,PINCEL TRENDY BEAUTY 14682 - 14681 27*12,900418,ACCESORIOS,MAQUILLAJE,,TRENDY,PESOS,"4,240.00","120,00"
115334,PINCEL TRENDY BEAUTY 15334 27*12,900419,ACCESORIOS,MAQUILLAJE,,TRENDY,PESOS,"2,360.00","120,00"
TS-5025,PINCELES Y BROCHAS TS-5025,909662,ACCESORIOS,BROCHA,,,PESOS,"2,800.00","120,00"
ACC2101210,PINZA DEPILAR XZN NEGRA 410 / N12,908009,ACCESORIOS,ART. PARA EL PELO,,,PESOS,650.00,"120,00"
ACC74108,PORTA TARJETA PERSONAJES,908082,ACCESORIOS,LLAVERO,,,PESOS,"2,000.00","120,00"
ACC6741388,PORTABILLETE 1006/1,908073,ACCESORIOS,BILLETERAS,,,PESOS,"2,000.00","120,00"
8679676555,PORTACOSMETICO AQUARELLA 2187,907894,ACCESORIOS,PORTACOSMETICO,,,PESOS,"3,230.00","120,00"
17012616052025,PORTACOSMETICO NECESER AQUARELLA 2187,900541,ACCESORIOS,PORTACOSMETICO,,,PESOS,"11,610.00","120,00"
26080000013,PORTACOSMETICOS AMAYRA 67E981 PORTA COSMETICOS 67.E981.3,905852,ACCESORIOS,PORTACOSMETICOS,,AMAYRA,PESOS,"10,100.00","120,00"
190500000001,PULSERA HOMBRE ACERO DORADA,7950050526995,ACCESORIOS,ACERO,,,PESOS,"2,800.00","120,00"
190500000002,PULSERA HOMBRE ACERO QUIRURGICO FINA,8903145,ACCESORIOS,ACERO,,,PESOS,"1,100.00","120,00"
190500000003,PULSERA HOMBRE ACERO QUIRURGICO GRUESA,8903146,ACCESORIOS,ACERO,,,PESOS,"2,700.00","120,00"
ACC0002,PULSERA INFANTIL ELASTICAS MULTICOLOR,907930,ACCESORIOS,PULSERA,,,PESOS,450.00,"120,00"
ACC0003,PULSERA INFANTIL ELASTICAS MULTICOLOR (GRANDES),907931,ACCESORIOS,PULSERA,,,PESOS,480.00,"120,00"
ACC0045,REDECILLA INVISIBLE,907974,ACCESORIOS,REDECILLA,,,PESOS,590.00,"120,00"
ACC0044,REDECILLA PARA RODETES (RED),907973,ACCESORIOS,REDECILLA,,,PESOS,480.00,"120,00"
675477457,RELOJ DAMA DQ2425-5,907842,ACCESORIOS,RELOJ,,,PESOS,"6,500.00","120,00"
215465412,RELOJ DESPERTADOR 8903140,905551,ACCESORIOS,RELOJ,,,PESOS,"6,600.00","120,00"
3564364,RELOJ DESPERTADOR CLOCK FASHION 1914,6942024219140,ACCESORIOS,RELOJ,,,PESOS,"3,750.00","120,00"
159.76,RELOJ DESPERTADOR DAKOT A1 159.76,900479,ACCESORIOS,RELOJ,,,PESOS,"4,840.00","120,00"
159.2,RELOJ DESPERTADOR DAKOT A3 159.200,900478,ACCESORIOS,RELOJ,,,PESOS,"5,500.00","120,00"
ACC45465,RELOJ DIGITAL SUMERGIBLE HOMBRE DQ2175-5,908045,ACCESORIOS,RELOJ,,,PESOS,"7,800.00","120,00"
JU02371,RELOJ INFANTIL DQ2327-15,908473,ACCESORIOS,RELOJ,,,PESOS,"2,400.00","120,00"
R124877,RELOJ PULSERA CROWN C/CRONOMETRO Y ALARMA C-1803 20.1803,909473,ACCESORIOS,RELOJ,,,PESOS,"13,000.00","120,00"
ACC4872156,RELOJ TOMI EN CAJA DQ1954-5,5520230195451,ACCESORIOS,RELOJ,,,PESOS,"18,000.00","120,00"
74573235,RELOJ UNISEX 2131 -5,907847,ACCESORIOS,RELOJ,,,PESOS,"2,350.00","120,00"
ACC7890008,REPUESTO PARA PIERCING,908095,ACCESORIOS,PIERCING,,,PESOS,100.00,"120,00"
ACC78787,RIÑONERA AQUARELLA 21238,908087,ACCESORIOS,RIÑONERA,,AQUARELLA,PESOS,"14,500.00","120,00"
MC416,RIÑONERA BASICA 241241,909124,ACCESORIOS,RIÑONERA,,,PESOS,"3,510.00","120,00"
RE8999975552,RIÑONERA PEYTON 53532,4790010535321,ACCESORIOS,RIÑONERA,,PEYTON,PESOS,"6,200.00","120,00"
RIÑ1234,RIÑONERA PEYTON 53537,4790010535376,ACCESORIOS,RIÑONERA,,PEYTON,PESOS,"6,900.00","120,00"
ACC 53538,RIÑONERA PEYTON 53538,4790020535380,ACCESORIOS,RIÑONERA,,PEYTON,PESOS,"7,300.00","120,00"
ACC106025168,RIÑONERA SKORA 36763,907989,ACCESORIOS,RIÑONERA,,SKORA,PESOS,"15,500.00","120,00"
ACC0036,RIÑONERA UNICROSS 623636 62.3636,907964,ACCESORIOS,RIÑONERA,,UNICROSS,PESOS,"5,500.00","120,00"
ACC4511,RIÑONERA WANDERLUST GO BLACK EDIT 38513,908042,ACCESORIOS,RIÑONERA,,,PESOS,"18,000.00","120,00"
ACC6741394,RIÑONERA ZAPHIR RIYW2S24Z,908077,ACCESORIOS,RIÑONERA,,ZAPHIR,PESOS,"10,500.00","120,00"
ACC123123,SCUNZI PELUCHE PARA EL PELO,907994,ACCESORIOS,ACCESORIO CABELLO,,,PESOS,810.00,"120,00"
ACC123124,SET BROCHA X5 AC-25184-7,907995,ACCESORIOS,BROCHA,,,PESOS,950.00,"120,00"
ACC32156484,SET COLITA PARA EL PELO CON APLIQUE,8903141,ACCESORIOS,ACCESORIOS PARA EL CABELLO,,,PESOS,"1,000.00","120,00"
ACC4987,SET PICO HEBILLA ANIMAL PRINT,7401154663661,ACCESORIOS,ACCESORIOS PARA EL CABELLO,,,PESOS,"1,400.00","120,00"
29619,SET WANDERLUST 36247 CODE 1387,7790774362475,ACCESORIOS,SET HOMBRE,,,PESOS,"18,000.00","120,00"
294001390,SMARTWATCH HIWATCH PRO T20 ULTRA 2 SMART WATCH 6094787000203,907322,ACCESORIOS,RELOJ,,,PESOS,"14,000.00","120,00"
3924372672457,SOMBRA CON ILUMINADOR,3924372672457,ACCESORIOS,SOMBRA DE OJOS,,USHAS,PESOS,"3,100.00","120,00"
2656,SOMBRA LIQUIDA - LIQUID EYE SHADOW *11-03-24,905868,ACCESORIOS,MAQUILLAJE,,,PESOS,"1,600.00","120,00"
307319,STRASS ADHESIVO PARA LA CARA Y ACCESORIOS,8034107004649,ACCESORIOS,STRASS,,,PESOS,"1,100.00","120,00"
300410,STRASS DISEÑO MEDIA CARA,6658885642361,ACCESORIOS,STRASS,,,PESOS,880.00,"120,00"
67B2202,TARJETERO AMAYRA 67.B922 67B922 67.B920 67B920,907843,ACCESORIOS,TARJETERO,,AMAYRA,PESOS,"4,400.00","120,00"
ACC6741393,TARJETERO DE SEGURIDAD AMAYRA 67.B201 67B201,6196700002018,ACCESORIOS,BILLETERAS,,AMAYRA,PESOS,"1,500.00","120,00"
ACC0049,TIC TAC COMUNES X PAR (TODOS LOS TAMAÑOS),907978,ACCESORIOS,ACCESORIO CABELLO,,,PESOS,100.00,"120,00"
ACC0047,TIC TAC CON APLIQUE,907976,ACCESORIOS,ACCESORIO CABELLO,,,PESOS,800.00,"120,00"
ACC0048,TIC TAC MINI X DOCENA,907977,ACCESORIOS,ACCESORIO CABELLO,,,PESOS,380.00,"120,00"
65436578,UÑAS POSTIZAS COMUNES EN BLISTER,907836,ACCESORIOS,UÑAS,,,PESOS,850.00,"120,00"
1248785,UÑAS POSTIZAS NENA DECORADAS,900452,ACCESORIOS,UÑAS,,,PESOS,"1,600.00","120,00"
BA690126,VASO ACRILICO LLAMA ARCOIRIS,908168,ACCESORIOS,BAZAR,,,PESOS,"2,922.00","120,00"
REG5787,VASO GLITTER CON TAPA Y SORBETE GATITO HELADO 992/TO 992/TH,909609,ACCESORIOS,BAZAR,,,PESOS,"2,452.00","120,00"
ACC0018,VINCHA ANCHA MOÑO TELA ANA PAULA,907946,ACCESORIOS,VINCHA,,,PESOS,900.00,"120,00"
ACC0020,VINCHA BEBE MOÑO ANA PAULA,907948,ACCESORIOS,VINCHA,,,PESOS,600.00,"120,00"
ACC520041023,VINCHA CAREY,908053,ACCESORIOS,VINCHA,,CAREY,PESOS,620.00,"120,00"
ACC0011,VINCHA CON APLIQUE DE TELA (MOÑO - DOBLE MOÑO - FLOR),907939,ACCESORIOS,VINCHA,,,PESOS,"1,200.00","120,00"
ACC0021,VINCHA ELASTICA BEBE,907949,ACCESORIOS,VINCHA,,,PESOS,450.00,"120,00"
ACC0023,VINCHA LISA NEGRA PLASTICA,907951,ACCESORIOS,VINCHA,,,PESOS,400.00,"120,00"
ACC0015,VINCHA OREJAS PELUCHE,907943,ACCESORIOS,ACCESORIOS PARA EL CABELLO,,,PESOS,800.00,"120,00"
ACC0017,VINCHA PARA MAQUILLAJE,907945,ACCESORIOS,VINCHA,,,PESOS,"1,200.00","120,00"
ACC0016,VINCHA PELUCHE KUROMI,907944,ACCESORIOS,VINCHA,,,PESOS,"2,000.00","120,00"
ACC0012,VINCHA PLASTICA CON DIENTES,907940,ACCESORIOS,VINCHA,,,PESOS,500.00,"120,00"
ACC0010,VINCHA PLASTICA DECORADA - TRENZADA - CON FORMA,907938,ACCESORIOS,VINCHA,,,PESOS,499.00,"120,00"
ACC0915556,VINCHA PLASTICAS PARA FORRAR X UNIDAD,907983,ACCESORIOS,ART. PARA EL PELO,,,PESOS,90.00,"120,00"
ACC4787,VINCHA STREECH,908051,ACCESORIOS,VINCHA,,,PESOS,600.00,"120,00"
ACC0013,VINCHA TRENZADA DE TELA,907941,ACCESORIOS,VINCHA,,,PESOS,"1,200.00","120,00"
ACCPJ22,GORRA JOHNNIE WALKER,,ACCESORIOS,GORRA,,,PESOS,5450,120
ACCPIW1,PILUSO WANDERLUST,,ACCESORIOS,PILUSO,,,PESOS,5500,120
203010,PARAGUAS TRAVEL TECH,,ACCESORIOS,PARAGUAS,,,PESOS,9300,120
203025,PARAGUAS UNICROSS,,ACCESORIOS,PARAGUAS,,,PESOS,5200,120
12354,MOÑOS PELO MEDIANOS SIN LAZO X UN,,ACCESORIOS,ACCESORIOS PARA EL CABELLO,,,PESOS,200,120
190500000544,MOÑOS PELO GRANDES SIN LAZO X UN,,ACCESORIOS,ACCESORIOS PARA EL CABELLO,,,PESOS,681.81,120
190500000762,MOÑOS PELO OREJITAS X UN,,ACCESORIOS,ACCESORIOS PARA EL CABELLO,,,PESOS,150,120
LI6770,VINCHA ZIG ZAG IRROMPIBLES X 1 ,,ACCESORIOS,ACCESORIOS PARA EL CABELLO,,,PESOS,455,120
LI6771,PIGMENTO FLUOR X TUBO,,ACCESORIOS,MAQUILLAJE,,,PESOS,1700,120
525255,CINTO TRENDY NEGRO,909655,ACCESORIOS,CINTO,,,PESOS,"5,200.00","120,00"
190500003572,MOCHILA MISS UNIQUE NEGRA / CAMEL  TRENDY,,ACCESORIOS,MOCHILA,,TRENDY,PESOS,"18,600.00","120,00"
190500003573,MOCHILA CARTERA MISS UNIQUE NEGRA TRENDY 30054,,ACCESORIOS,MOCHILA,,TRENDY,PESOS,"17,500.00","120,00"
190500004182,PAÑUELO SEDA ZAPHIR 061Z / 055Z / 065Z / 057Z / 059Z ,1111111111117,ACCESORIOS,PAÑUELO,,,PESOS,"4,200.00","120,00"
190500003607,PAÑUELO SEDA ZAPHIR 053Z / 052Z / 050Z,1111111111117,ACCESORIOS,PAÑUELO,,,PESOS,"5,300.00","120,00"
190500001020,AROS CEREZA CHICOS,,ACCESORIOS,AROS,,,PESOS,"2,200.00","120,00"
190500001002,AROS CEREZA GRANDES,,ACCESORIOS,AROS,,,PESOS,"3,200.00","120,00"
525256,GORRO DE EGRESADO FISELINA,,ACCESORIOS,GORROS,,,PESOS,837.411,80
525257,BROCHE CORAZON,,ACCESORIOS,BROCHES,,,PESOS,700,"120,00"
525258,PRENSAS MARIPOSA X 3,,ACCESORIOS,PRENSAS,,,PESOS,1700,"120,00"
525259,BROCHE MULTICOLOR,,ACCESORIOS,BROCHES,,,PESOS,1300,"120,00"
525260,ABANICOS,,ACCESORIOS,ABANICOS,,,PESOS,2000,"120,00"
525261,TARJETERO TRAVEL TECH ,,ACCESORIOS,TARJETERO,,,PESOS,5500,"120,00"
525262,TARJETERO AMAYRA 67B1042,,ACCESORIOS,TARJETERO,,,PESOS,4600,"120,00"
525263,TARJETERO AMAYRA 67B1037,,ACCESORIOS,TARJETERO,,,PESOS,3900,"120,00"
525264,BANDOLERA PORTACELULAR AMAYRA 67B9921,,ACCESORIOS,BANDOLERA,,,PESOS,11500,"120,00"
525265,BILLETERA TRENDY 30293 ,,ACCESORIOS,BILLETERAS,,,PESOS,5900,"120,00"
525266,GLOW FLUROCENTE EN BOLSA ESTRELLAS,,ACCESORIOS,MAQUILLAJE,,,PESOS,2690,"120,00"
525267,GLOW FLUROCENTE ANIMALES,,ACCESORIOS,MAQUILLAJE,,,PESOS,2990,"120,00"
525268,RELOJ DESPERTADOR CROWN PT-182,,ACCESORIOS,RELOJ,,,PESOS,11699,"120,00"
525269,RELOJ DESPERTADOR CROWN CON LUZ PT-141,,ACCESORIOS,RELOJ,,,PESOS,10099,"120,00"
525270,PASTILLERO PLASTICO 28 DIAS,,ACCESORIOS,PASTILLERO,,,PESOS,3499,"120,00"
525271,CUELLO INFANTIL,,ACCESORIOS,CUELLO,,,PESOS,8960,"120,00"
525272,HIDROGEL X 20,,ACCESORIOS,HIDROGEL,,,PESOS,2890,"120,00"
525273,PASTILLERO SEMANAL CIRCULO,,ACCESORIOS,PASTILLERO,,,PESOS,905.99,"120,00"
525274,HIDROGEL TRANSPARENTE X 24,,ACCESORIOS,HIDROGEL,,,PESOS,3805.5,"120,00"
